-48.45166869219892  -228.72359300807364
-47.769185705916826  -174.76030197749185
-48.15965410836674  -203.8178448638074
-47.18153076022969  -138.43669993358662
-46.59889612257406  -83.43755201250553
-46.99159577303797  -104.19485228674307
-46.0165403909202  -27.40087376491465
-46.40924004138411  -48.158174039152186
-45.43530028327332  32.78592578871519
-45.52775762285343  6.327229026705368
-44.853502363622965  90.89766468932555
-44.9462386092048  65.47649825382564
-44.27337787998307  155.23458554899457
-44.36471959555618  124.62576748094568
-43.6865596523012  194.67077857242896
-43.09862580061234  229.9568502898244
-42.510691948923466  265.2429220072196
-41.12146115420701  282.9043656620329
-40.117678453908994  252.83272055335442
-39.51161571210636  220.6793210476144
-38.90499515830024  186.4508608888549
-38.39682842311184  148.0706059880456
-38.390134679069845  123.16987815181108
-37.78435084326898  92.05400897258073
-37.8761109178447  63.00148639429665
-37.17103654542086  32.924820977586705
-37.26279661999659  3.872298399302508
-36.55688552956751  -29.31695799693682
-36.648645604143226  -58.36948057522102
-35.94273451371413  -91.55873697146023
-36.03449458828986  -120.61125954974443
-35.32858349786076  -153.80051594598365
-35.420343572436494  -182.85303852426784
-34.715269200012656  -212.9297039409779
-34.70899381497328  -236.27413628744773
-34.10362833817503  -265.8337099769134
-33.198508635996035  -299.2790020827591
-32.29882760085117  -312.4924528216642
-31.01809124081545  -261.63171215454906
-31.408559643265363  -290.6892550408646
-30.43127301313359  -222.19551913111434
-29.850590717490206  -159.93365892446502
-29.942211339065068  -189.504946666004
-29.369477864471563  -97.67347215382597
-29.362784120429566  -122.5741999900606
-28.792142440849176  -22.961248029059107
-28.684205818171975  -54.08548438834191
-29.07746328063938  -72.76772400955997
-28.214807017226818  51.75097609570753
-28.10687039454959  20.626739736424838
-28.50012785701699  1.9445001152068926
-27.539017774986704  130.61499496252395
-27.62994113155719  98.44988140471037
-27.62450246452306  78.21804003776981
-26.95889329134684  194.95191582219297
-27.0505139129217  165.38062808065388
-26.477780438328196  257.2121025928319
-26.471086694286186  232.31137475659727
-25.7941818280391  307.02527231737463
-25.886639167619194  280.5665755553649
-25.00954951861607  351.39308126375147
-23.820921865658264  374.4982122607199
-22.816023541353232  340.2764458460024
-22.20800845753837  300.8603340546939
-21.700120628351726  263.5176094803945
-21.69342688430973  238.6168816441599
-21.087643048508852  207.50101246492977
-21.080949304466856  182.60028462869514
-21.07425556042486  157.6995567924606
-20.46763500661875  123.471096633701
-20.460941262576753  98.57036879746636
-20.45466587753738  75.22593645099641
-19.84846368273388  42.553771782001604
-19.841769938691883  17.653043945766967
-19.835076194649886  -7.247683890467556
-19.228455640843762  -41.47614404922717
-19.221761896801766  -66.37687188546181
-19.313521971377483  -95.4293944637459
-18.606774162943154  -131.7312418395146
-18.600080418901157  -156.63196967574925
-18.692119399478614  -184.64696192752342
-17.98509268504253  -221.98633962980205
-17.978398941000535  -246.88706746603668
-17.97170519695854  -271.7877953022713
-17.36508464315243  -306.0162554610307
-17.456565811726392  -336.1063083658247
-16.750933627299048  -368.2580344355541
-16.843251513878286  -395.23549636081896
-16.235794242066902  -432.57654749910773
-14.875681233933165  -454.7569377566741
-15.228943575749625  -474.0610261993937
-13.657866067892229  -392.0693554289536
-13.74962614246796  -421.12187800723757
-13.077741584252351  -327.73243456928446
-13.169362205827198  -357.3037223108237
-12.502637408643977  -244.71996783243947
-12.594118577217941  -274.81002073723346
-12.888643315065892  -290.3779959429115
-11.934784789081107  -134.73171260634047
-12.025987051653331  -165.85929583764425
-12.019293307611335  -190.7600236738789
-12.312981327454011  -209.44058985908612
-11.466919971145572  -23.188835326487037
-11.460365680104445  -47.57079799946689
-11.453671936062449  -72.47152583570153
-11.447396551023076  -95.81595818217136
-10.903111488608076  101.84360963400377
-10.89641774456608  76.94288179776913
-10.889724000524083  52.042153961534495
-10.883030256482087  27.141426125299972
-11.175044840314257  2.2356779810338594
-10.339163553069696  226.35728943123968
-10.3324698090277  201.45656159500504
-10.325776064985703  176.5558337587704
-10.319082320943693  151.65510592253588
-10.611096904775877  126.74935777826977
-9.675646174906603  350.8726426644862
-9.766848437478814  319.7450594331824
-9.760154693436817  294.84433159694777
-9.754297667400067  273.0561947402425
-10.047148969237512  251.26303757550568
-9.107235743340212  458.7858372375656
-9.19871691191419  428.6957843327717
-9.192441526874816  405.3513519863018
-9.48654790572013  388.22708129085896
-8.638952566402068  568.7724190276542
-8.632258822360058  543.8716911914197
-8.524322199682842  512.747454832137
-8.917579662150246  494.06521521091895
-7.962047700154969  643.4863165884315
-8.053668321729816  613.9150288468925
-8.346937982569884  593.6781671719203
-7.380249780504585  701.5980554890419
-7.772949430968495  680.8407552148044
-6.29474762169383  737.9300247129995
-5.091268224142823  705.7866658233224
-5.182749392716801  675.6966129185286
-4.477953926294717  646.6574778283284
-4.4712601822527205  621.7567499920938
-4.563299162830191  593.7417577403194
-3.856272448394094  556.402380038041
-3.8495787043520977  531.5016522018063
-3.8428849603101014  506.60092436557176
-3.836191216268105  481.7001965293372
-3.229570662461981  447.4717363705776
-3.222876918419985  422.57100853434304
-3.2161831743779885  397.67028069810846
-3.3079432489537197  368.6177581198242
-2.903250640414555  344.76125435414144
-2.597848568498378  319.8655468259383
-2.591154824456382  294.96481898970364
-2.5844610804143855  270.0640911534691
-2.577767336372389  245.16336331723448
-2.272365264456198  220.26765578903155
-1.9661264745347609  192.25935728129912
-1.9594327304927646  167.35862944506448
-1.9527389864507683  142.45790160882984
-2.0444990610264853  113.40537903054565
-1.6398064524873348  89.54887526486289
-1.3345438335720274  65.17193289991451
-1.3277106365291615  39.7524399004252
-1.3210168924871653  14.851712064190565
-1.314741507447792  -8.492720282279379
-0.7077025946390307  -44.277475930803575
-0.7010088505970344  -69.1782037670381
-0.6943151065550381  -94.07893160327274
-0.6876213625130418  -118.97965943950726
-0.08100080870691784  -153.20811959826676
-0.17220307127914225  -184.33570282957055
0.23109500725125542  -203.00455496270467
0.5373337971726926  -231.01285347043688
0.5448642592199349  -259.0261722862009
1.051915370401332  -293.2563058809711
2.352593509562169  -316.57898355930445
3.639326348635521  -288.02514491214913
4.226981294322613  -251.70154286824425
4.815194052013268  -217.4530014773585
5.403127903702128  -182.16692975996295
5.9905039433874805  -144.80579738954816
6.578158889074629  -108.48219534564316
7.16553492876001  -71.12106297522826
7.754584404455855  -39.98511256387212
8.243506625523523  -6.775774935506661
8.833392819224642  21.2475844963202
9.720523084290747  54.72299845035491
10.706525526977245  90.7939116566746
11.694410585175532  119.86149515905322
12.980167253242726  152.04668994899282
14.466178430566416  180.08511030491422
16.55127969964896  201.90838931783992
18.93927288663194  208.1737337411506
21.331868022643803  197.31982777705002
23.42854389079899  176.08559823982
24.927663650204877  155.36009324978204
26.427899033617805  130.484466953705
27.92897113503598  102.4962496780986
29.130079831572104  79.17189856375467
30.330770169105577  57.40384293917543
31.5318788656417  34.07949182483151
32.73340592118042  9.198845220722774
33.93409625871392  -12.56921040385646
35.1343682372448  -32.780970538671
36.63474307365861  -58.17536199800304
38.43368678494569  -83.04596798604871
40.5307810121035  -105.8364930130432
42.92442204562194  -120.58113770155546
45.315762104625904  -126.76615719636209
47.70312775310494  -118.16636953840441
50.08819242706956  -101.0069566867412
52.17371205515472  -80.73997316358009
53.95954718435961  -56.84665380566628
55.7456612195662  -33.99086477426226
57.53093853676755  -8.022484763328976
59.31649475997067  16.90836492109463
61.10232988917552  40.801684279008555
62.888443924382145  63.657473310412456
64.97361491996513  85.22136974171076
67.35847041442842  103.15893033825648
69.74583606290749  111.75871799621416
72.13508432689834  113.35517595023066
74.52747028340885  103.27941773101247
76.92111131692731  88.5347730425002
79.31684414545883  66.00865090516447
81.7132045124943  41.148085533181984
83.81085655165559  16.282499853167792
85.90850859081688  -8.583085826846286
88.30486895785238  -33.44365119882889
90.70060178638393  -55.96977333616451
93.09445199940366  -71.49256576955906
95.48683795591417  -81.56832398877748
97.87692293791032  -83.08445701429002
99.36962785927595  -79.94676449460326
